景点,comments
茱萸湾,带小孩出行，里面各种各样的动物，熊猫、金丝猴等等，景区内绿树丛荫，夏天在里面也感觉凉爽。
茱萸湾,超级适合孩子去，环境好集动物园植物园，烧烤露营于一体，还有游乐场。
茱萸湾,很实惠，网上订的票有植物园和动物园一起的，很赞
茱萸湾,环境超级好，还有好多可爱小动物，最重要的是可以烧烤，适合公司或家庭郊游活动，强烈推荐！
茱萸湾,动物虽然不是很多，但是该有的都有，值得票价。但是里面有的游玩的还需给钱，游船只有十分钟，不划算，但总得来说还行，宝宝玩的开心
茱萸湾,人满多的，就是动物不怎么多，希望动物园能多弄些动物来，还有东西就是有点小贵，希望物价能便宜一点，还有就是希望玩的项目多一点！
茱萸湾,公园设计很合理，兜一圈可把所有动物都看完，跟动物近距离，可以和动物互动，非常值得来。
茱萸湾,感觉是动物园和植物园的综合体，门票不贵，但是园内分项收费很多，适合带个地垫帐篷野餐，小孩挺喜欢的。去的时候芍药花开得很艳，河里的野生小鱼也很多。
茱萸湾,很棒，带孩子来看看，风景很美，动物很可爱。
茱萸湾,非常适合带孩子去玩，有个动物园和游乐场，孩子很喜欢，交通也方便，离市区还有一段距离，环境不错，植物非常茂密，景致也非常美丽
茱萸湾,总体还不错，这个天正好适合春游，中午带个野餐垫，吃点东西，休息休息，还是挺不错的。
茱萸湾,游玩的那天虽然天气比较冷而且玩到一半的时候还下起了雨，但是我们一家人依旧玩的很开心，小朋友看到了很多可爱的小动物很兴奋。
茱萸湾,这是一个动植物园，有动物，有植物，都偏少，景区较大，最晚段有塔，可以看到海。4、5月份建议前往，需要步行较久。一般推荐。
茱萸湾,总体非常好，卫生间干净且设施齐全。有免费的热水，有免费的婴儿车和轮椅提供（需两百块钱押金），还可以免费存包。动物们也很可爱，基本都散养着，骑马、马戏表演也都不贵。全家玩的很开心！
茱萸湾,景区游玩路线比较轻松。儿童乐园里的项目都是比较好玩的项目！非常适合带孩子去玩！
茱萸湾,总得来说还可以，眼镜狐猴真的太热情的都跳我肩膀上来了，地方很大就是天气有点热，另外园内没什么吃的，有待改进！海龟的池子也太小了点，表演没有看，自费的有点多。
茱萸湾,还可以，带孩子在周边转转，看看动物什么的是个不错的地方
茱萸湾,天然氧吧，动物散养，狮子老虎，袋鼠浣熊，仙鹤烈鸟，长臂猴，鹦鹉飞，海狮跳。京杭运河，景色宜人。交通便利，亲子同乐！
茱萸湾,很不错哦，还看到了大小熊猫！很开心
茱萸湾,长假里人相对少一点的景区，既有自然风光又有小朋友喜欢的动物，走到最后的茱萸湾景色也很赞，比瘦西湖和个园有性价比。
茱萸湾,不错，地方很大，下次还去，空气好
茱萸湾,亲近大自然的好地方，人少很舒服
茱萸湾,慢慢游玩3个小时左右走完，不错
茱萸湾,6号晴天去的，人很多。下午到那的。前年也去过一次，今年去发现地方变大了不少。儿子最喜欢喂鸽子。就是里面的孔雀太可怜的，每只尾巴都没有长长的羽毛了。。。
茱萸湾,项目多，环境优美，玩的很开心。
茱萸湾,还挺好，动物园，环境优美，休闲亲子好去处，对于扬州市民和外地朋友是一个闲暇时光的一个好选择去处，下次带小辈去
茱萸湾,节日去的，人比较多，还好有个免费停车场，不过要走一段路。景区是第二次来了，小朋友挺喜欢，里面动物挺多，就是天热了，都在那睡觉了，都不活动。环境优美
茱萸湾,里面有好多可爱的动物，有萌萌的大熊猫，还有大猩猩，路上还有松鼠，玩的真的很开心！！！
茱萸湾,扬州非常不错的亲子旅游地，动物世界，风景美丽，就是人太多了哈！
茱萸湾,价格不贵，适合一家子去游玩的地方，口气好，很悠闲，玩一天差不多，走走，看看，吃吃，玩玩，差头从市区到这里不多30元的车钱。
茱萸湾,景色不错，体验很好，
茱萸湾,带家人到扬州小住几天，喝早茶的时候听人说茱萸湾还不错，于是就呆小孩和老婆过去了。 因为是工作日，所以人不多，环境还是挺幽静的，景色不错，里面有很多动物，小朋友可以喂喂，休闲游乐还是比较合适的。 【景色】还可以
茱萸湾,本以为是个小动物园，没抱着多大期望来的，结果体验感超好！公园还是比较大的，所有的动物都隔开了一定距离，以开放型散养为主，不像其他动物园用笼子关着。小朋友互动的地方比较多，比如喂鹦鹉（要收费，且给的喂食很少）、喂天鹅鸭子大雁、喂斑马等等，小朋友能比较近距离接触到可爱的动物们的。熊猫馆里果然没有大熊猫，动物园里也没有长颈鹿大象这类体型较大的动物，但能歇息的地方很多，处处都是草坪绿树鲜花，很多带帐篷野餐垫来的，还有卡丁车之类的娱乐设施，如果自带野餐的话可以玩一天或大半天。
茱萸湾,环境还不错，周末带孩子野餐、亲近亲近大自然，宝宝最喜欢看羊驼
茱萸湾,小孩很喜欢的一个地方 ，一直都很兴奋！动物挺多的 ，票价不贵，非常值得去，我觉得比上海动物园都热闹！
茱萸湾,值得一去，动物园和植物园在一起，寓教寓乐，休息的时候还发现了群散养的梅花鹿出来遛达，很贴进的感觉，动物数量不是挺多的，关键停车还免费，携程订票方便，说走就走的旅行，携程首选。
茱萸湾,动物非常多，和老婆玩的很开心，就是熊猫有点懒，等了半天看不到正面 还有就是希望成人的游乐项目多一点，会有空去继续玩耍的，空气环境都不错
茱萸湾,第一次去，感觉很不错，环境很好，有球有水还有动物和娱乐设施，带孩子去看看动物不错，里面很大。
茱萸湾,环境很好 动物挺多的 熊猫好懒 这个季节花都没开挺遗憾的
茱萸湾,物美廉价的动物园，第一次带父母和娃去，感受都挺满意的，唯一不足的是，那边停车场太小，我们车停了好远！有时间的话，还会再次去游玩！
茱萸湾,风景不错，去的时候人也不是太多，能够近距离接触动物，票价也不高，很赞
茱萸湾,带小朋友去看动物，小朋友很开心，特别是看到大熊猫和小熊猫，赞赞赞，下次还会去有趣好玩，
茱萸湾,扬州是个不错的城市，茱萸湾适合带老人小孩，看看动物悠闲地走走，大概3个小时可以逛完，总体感觉不错，地方挺大，动物不算太多还好吧
茱萸湾,还不错啦，就是动物不是太多，去看大熊猫还没看到
茱萸湾,一般般，not bad. Gooooooooooooooooooooooooooooooooooooooooooooooood 
茱萸湾,今天真值了，好多动物都出来活动，精神气十足。
茱萸湾,很好。带小孩来玩真好，孩子开心。动物品种多。
茱萸湾,茱萸湾动物园风景环境很好，还可以烧烤露营，动物品种挺多的，是节假日旅游的不错选择！
茱萸湾,1.11E+112
茱萸湾,风景不错，我们没有走全，主要去看了马戏和海狮表演，之后又去了孔雀园零距离的和孔雀亲密了一下，还可以喂食哦！之后就是狐猴乐园，也是零距离的喂食还可以抚摸一下可爱的它们哦！接下来还有一些其他的小动物可以看。总体来说，带小朋友的去玩玩还是很不错的。
茱萸湾,美是一种境界，一种环境的动人状态。红红的霜叶陶醉了秋日的树林，潺潺的溪水胜过了悠扬的琴声。当人们心情豪迈地欣赏着这动人的美景，即使露水沾湿了衣服也会浑然不觉。如此的美景怎么会不让人陶醉和向往呢？美景不仅可以使人心情愉悦，消除烦恼与杂尘，更让人感到心旷神怡。
茱萸湾,美是一种境界，一种环境的动人状态。红红的霜叶陶醉了秋日的树林，潺潺的溪水胜过了悠扬的琴声。当人们心情豪迈地欣赏着这动人的美景，即使露水沾湿了衣服也会浑然不觉。如此的美景怎么会不让人陶醉和向往呢？美景不仅可以使人心情愉悦，消除烦恼与杂尘，更让人感到心旷神怡。
茱萸湾,极好的亲子游去处。风景优美，游客少，园中池水为园外古河的引入的活水。有完全散养的小鹿(我们遇到一只)，小园散养的孔雀、长尾环猴，小朋友玩得很开心。虽然没了熊猫，也无大象、长颈鹿，但熊、狮、虎都在室外活动，小朋友看了个够。
茱萸湾,还是不错的，动物种类很多，带孩子玩不错。
茱萸湾,空气新鲜，换个环境，心情也变得不一样了，还看到了不少动物，小小只的金丝猴，两只小猴子在房子里打架，打不过就叫唤猴爸爸来，太好玩了。旁边的孩子还跟妈妈说要养它。原来熊猫是如此的懒，我第一次去看它的时候，是在太阳下的，再一次去看的时候，它挪到了旁边，屁股对着我们。怎么也不肯动，真真是太懒了，我看见了真实的熊大熊二，加就差个光头强了，嘿嘿，会不会是它们的饲养员啊，就是照片啥都没有拍，都在别人手机里
茱萸湾,茱萸湾动物园里面的动物还是比较多的，有熊猫、袋鼠、斑马、梅花鹿、麋鹿、羊驼、松鼠猴、角马、长角羚羊、环尾狐猴、黑叶猴、黑猩猩、东北虎、非洲狮、山羊、荷兰兔、香猪、鸵鸟、黑天鹅、白天鹅、鸳鸯、鹈鹕、丹顶鹤、红鹤、以及一些叫不错名的水禽飞鸟。
茱萸湾,很不错????40字很不错????40字很不错????40字很不错????40字很不错????40字很不错????40字很不错????40字很不错????40字很不错????40字很不错????40字.
茱萸湾,很不错，地方很大，景色很美，动物虽然少了点，但饲养员照顾的都很好，梅花鹿在园中自由觅食，最喜欢长臂猿，很活泼，很有趣，唯一遗憾的是因为网上订票，工作人员只是扫了二维码，没有给票，就那么直接让进去了，询问是说网上定的，所以没有票
茱萸湾,国庆假期去的，人有点多，网上订票直接刷身份证就可以进园，很方便。园里动物还蛮多的，然后孔雀园和节尾狐猴还可以近距离接触，还有小朋友玩的游乐设施，看到好多家庭带了帐篷野餐，小朋友玩的很开心，物有所值！
茱萸湾,门票四十真的超值！很喜欢的公园。里面好多动物，虽然是圈养，但是比一般动物园的铁笼子要好太多，比较自然生态的环境，动物们好像也更好动活泼～特别是鹿和浣熊，好可爱。树木很多，所以空气也好，适合带小孩去。
茱萸湾,人比较多，停车场到景区门口还是有点距离的，里面还可以，就是看表演要另外收费的
